t;Export_Amino_Acids;Export_Nitrates;Export_cytokinins;Unloading_Amino_Acids;Total_Transpiration;Unloading_Sucrose
1802;0.70628176;2.17134284;0.19705399;5.85880936;0.00168940;227.18679018
1803;0.91986183;2.27712130;0.20812001;5.51080463;0.00177516;216.16574408
1804;0.74929742;1.67453491;0.15425018;4.88320387;0.00130963;195.73845206
1805;0.80594141;1.63694938;0.15110538;4.26309630;0.00127353;173.07919709
1806;0.25205669;0.49072395;0.04538364;3.15494002;0.00037965;134.07375275
1807;0.27842786;0.49153266;0.04508620;2.39844933;0.00037240;106.00219546
1808;0.32262442;0.54159230;0.04931359;1.95767576;0.00040223;86.29501905
1809;0.41773313;0.68607736;0.06209391;1.60865852;0.00050035;73.87726054
1810;0.40914619;0.67737683;0.06106645;1.42785824;0.00048653;60.92452406
1811;0.34462315;0.57771181;0.05191528;1.41075570;0.00040905;57.96843945
1812;0.23316483;0.39122833;0.03504177;1.36751366;0.00027300;56.34241660
1813;0.18655209;0.30790055;0.02746552;1.33152115;0.00021146;55.10133018
1814;0.22503220;0.36326167;0.03227257;1.30056864;0.00024553;54.28165789
1815;0.29871969;0.47523105;0.04209506;1.23745279;0.00031660;52.28383590
1816;0.64053934;1.01764293;0.09000533;1.19600365;0.00066965;50.79109097
1817;0.41517273;0.69454068;0.06162699;1.17100148;0.00045461;49.74246216
1818;0.41295244;0.70223806;0.06237795;1.16298497;0.00045574;49.26048640
1819;0.43489507;0.75117756;0.06682989;1.15336417;0.00048373;47.93298297
1820;1.08378606;1.90696668;0.17004979;1.32324772;0.00121989;49.52616967
1821;2.43426492;4.84820668;0.43732210;2.02103979;0.00312368;67.95659358
1822;1.96574898;6.13070908;0.57273597;3.14599370;0.00412106;97.12744815
1823;1.34525519;6.45319896;0.63206219;4.58866272;0.00460978;133.96849103
1824;0.53670901;2.69672794;0.27837119;5.29216517;0.00206406;154.62985305
1825;0.75713479;2.52634819;0.26569222;5.62805212;0.00197213;167.13172723
1826;2.62347552;6.84190720;0.73185104;7.13321116;0.00543578;205.87789510
1827;1.93256113;6.71279570;0.76305629;8.39783204;0.00579322;238.48949760
1828;0.90620764;2.80067285;0.33902315;8.38861025;0.00263670;240.77709833
1829;0.71472002;1.42834459;0.17637460;7.30803268;0.00137828;214.85956050
1830;0.47108705;0.71415489;0.08848374;5.80917293;0.00068955;176.12675778
1831;0.35611390;0.44815454;0.05525597;4.51785344;0.00042772;141.18492986
1832;0.27508218;0.30683770;0.03754859;3.59232242;0.00028832;114.36369459
1833;0.33045824;0.33894031;0.04112504;2.97748255;0.00031305;95.44404713
1834;0.40206872;0.39268752;0.04728920;2.51130612;0.00035699;80.73764930
1835;0.41527677;0.39636246;0.04743095;2.17378995;0.00035527;69.67695361
1836;0.35435002;0.33455005;0.03980699;1.91230369;0.00029591;60.85938000
1837;0.30567200;0.28554665;0.03378060;1.72270605;0.00024917;54.29445298
1838;0.26222986;0.24229691;0.02850004;1.58583524;0.00020858;49.29403113
1839;0.23797063;0.21724569;0.02540922;1.45264645;0.00018449;44.97354610
1840;0.24603104;0.22212212;0.02583925;1.34773606;0.00018614;41.40740307
1841;0.31655626;0.28368143;0.03283910;1.26275210;0.00023474;38.35271411
1842;0.31785382;0.28546577;0.03291746;1.19122181;0.00023358;35.79312674
1843;0.35528507;0.32025159;0.03679855;1.14018386;0.00025923;33.82139261
1844;1.51326412;1.37533611;0.15758276;1.36737996;0.00110233;37.75855333
1845;1.70268434;1.76631475;0.20391643;1.85699319;0.00142382;49.06504758
1846;3.92745184;4.78531962;0.55884799;3.06725489;0.00390273;77.44655140
1847;2.59865039;5.98582714;0.72934698;4.75794043;0.00517189;117.95986981
1848;1.72143154;8.26037544;1.06672863;6.98786985;0.00774087;172.08582991
1849;1.74275289;8.79613428;1.24453271;9.51873492;0.00938996;234.69838179
1850;1.83295436;3.88459090;0.61461704;9.96064184;0.00487099;255.02556051
1851;0.76614528;1.21723019;0.20118455;8.84841345;0.00162782;239.82358599
1852;1.40093506;1.50725364;0.24919489;8.42909388;0.00201790;235.59537589
1853;1.30413332;1.21344975;0.20140308;7.56550426;0.00163601;219.96676140
1854;0.44263323;0.37196127;0.06164769;6.04321093;0.00050119;183.57296201
1855;0.21720864;0.15654026;0.02555637;4.66795300;0.00020654;148.24137087
1856;0.22321025;0.14397294;0.02308819;3.63960998;0.00018518;119.45421572
1857;0.21276448;0.12846389;0.02024862;2.86226987;0.00016117;96.64676102
1858;0.28819856;0.16715261;0.02591213;2.30197884;0.00020466;79.91413978
1859;0.29378196;0.16766869;0.02559945;1.89323893;0.00020071;66.33027729
1860;0.33771530;0.19173011;0.02885554;1.59297567;0.00022460;55.78068761
1861;0.27495167;0.15698842;0.02331683;1.40185081;0.00018021;48.52713944
1862;0.25411718;0.14563065;0.02135256;1.26974269;0.00016384;43.62755756
1863;0.25667827;0.14774166;0.02139625;1.12137195;0.00016298;39.24226930
1864;0.25997038;0.15075300;0.02157911;1.04829354;0.00016319;35.94160937
1865;0.29359723;0.17175832;0.02431689;0.98950200;0.00018258;33.27597970
1866;0.25532857;0.15123607;0.02119524;0.93730591;0.00015803;30.31310897
1867;0.32849204;0.19643217;0.02726101;0.90724899;0.00020181;28.63566873
1868;0.88270577;0.53631184;0.07378543;1.11508822;0.00054254;33.67649935
1869;5.32078217;3.43659934;0.47085652;2.17382572;0.00344609;60.42756706
1870;4.82972335;6.63241703;0.93799667;4.05711138;0.00695473;107.95047810
1871;0.96020792;4.65313170;0.71084598;5.74438220;0.00545622;155.47370747
1872;1.45475232;4.34959227;0.70112132;7.03981113;0.00551893;196.79818155
1873;0.92461473;2.10428889;0.35716338;7.09373232;0.00288410;208.53803963
1874;1.00344044;1.53867092;0.26514467;7.15984659;0.00216100;219.64479663
1875;0.75187879;0.88918406;0.15396994;6.18456313;0.00126105;201.65734054
1876;0.74554016;0.72505288;0.12472232;5.49078059;0.00102100;186.73421123
1877;0.60045834;0.51482116;0.08771897;4.78495376;0.00071673;169.18010105
1878;0.36060001;0.27972779;0.04704622;3.74896268;0.00038299;138.70138410
1879;0.34246451;0.24479173;0.04049968;2.83306344;0.00032786;110.08606282
1880;0.33242864;0.22742786;0.03701705;2.15122036;0.00029792;87.07021251
1881;0.31542582;0.21159360;0.03389647;1.67418297;0.00027118;69.67023688
1882;0.37706748;0.25144838;0.03966516;1.34977216;0.00031542;57.06342069
1883;0.33587731;0.22650589;0.03523131;1.08020700;0.00027857;46.79152181
1884;0.29051693;0.19863000;0.03047442;0.89736479;0.00023955;39.26703098
1885;0.21877783;0.15156249;0.02294366;0.77926576;0.00017927;33.94831950
1886;0.20521624;0.14327082;0.02140033;0.70423950;0.00016617;30.00186589
1887;0.18205158;0.12811675;0.01889164;0.63965252;0.00014576;26.80824557
1888;0.18577996;0.13163276;0.01916807;0.59689054;0.00014694;24.43962425
1889;0.16323029;0.11660029;0.01677712;0.56381561;0.00012779;22.61911065
1890;0.16535637;0.11886192;0.01690406;0.54251573;0.00012791;21.39791740
1891;0.21684745;0.15693156;0.02206979;0.52704832;0.00016591;20.29663671
1892;0.87730093;0.64284298;0.08948301;0.82147808;0.00066845;29.30369027
1893;4.28559781;3.39781331;0.47113426;1.85302306;0.00350781;61.24283291
1894;2.29243562;3.42907973;0.49043258;3.03845197;0.00370253;99.97492188
1895;2.39333994;6.08457485;0.89872557;4.57682878;0.00688743;150.33888285
1896;1.24865346;7.44488592;1.18299181;6.39074427;0.00938518;211.09216966
1897;1.69775788;7.26125808;1.28101489;8.19829218;0.01068712;273.12127019
1898;2.13582181;3.75606490;0.74507840;8.48012865;0.00659079;292.91322380
1899;1.17728190;1.72765287;0.36073331;7.82869452;0.00329659;284.33730406
1900;2.40997240;2.49815617;0.52385424;7.81201776;0.00484595;287.93041139
1901;1.00451360;1.13470003;0.24314532;6.54916543;0.00229855;254.50509754
1902;0.25125312;0.22522911;0.04764684;4.58928122;0.00045316;192.04933231
1903;0.20430217;0.14755411;0.03016746;3.05972015;0.00028545;138.54999028
1904;0.17148018;0.11197558;0.02212492;2.14742801;0.00020808;102.18543886
1905;0.19051404;0.11825115;0.02260563;1.55376294;0.00021121;76.41701203
1906;0.17939170;0.10935232;0.02026532;1.14628648;0.00018811;57.90852981
1907;0.15863418;0.09645095;0.01735493;0.87538026;0.00016002;44.71426525
1908;0.15013564;0.09170048;0.01604348;0.71240433;0.00014693;36.18479310
1909;0.14850924;0.09151427;0.01559064;0.58603040;0.00014180;29.79436492
1910;0.17935292;0.11192234;0.01859210;0.51376142;0.00016793;25.43829030
1911;0.20769859;0.13204939;0.02142154;0.46019818;0.00019218;22.05735435
1912;0.23156963;0.15072536;0.02391093;0.42347212;0.00021308;19.55330067
1913;0.23186516;0.15508595;0.02408918;0.40269382;0.00021325;18.11712570
1914;0.14240028;0.09789154;0.01490092;0.39313266;0.00013103;17.16274757
1915;0.16925970;0.11816804;0.01762472;0.41165945;0.00015386;17.34364582
1916;0.61575236;0.43752116;0.06400456;0.74652277;0.00055470;29.08687412
1917;1.07679780;0.81601458;0.11772946;1.29040615;0.00101532;49.78555646
1918;1.71549843;1.45456371;0.20818646;2.04793090;0.00179151;80.37091810
1919;1.81483928;1.87873139;0.26926550;2.82250216;0.00232277;114.45367734
1920;2.68210445;3.45111448;0.49831480;3.86975052;0.00432283;159.30472505
1921;1.84856950;3.87483362;0.57740506;4.71479712;0.00509882;199.21574929
1922;1.66711703;4.32794269;0.67085357;5.46473726;0.00605869;235.70877659
1923;0.98312387;2.61566802;0.42581221;4.95050915;0.00395629;229.19691546
1924;0.38074910;0.78102809;0.12946889;4.40103669;0.00122155;212.00847284
1925;0.82504465;1.19469144;0.19478687;3.92736608;0.00183543;196.12152054
1926;0.26789714;0.35384976;0.05717519;2.98483560;0.00054004;158.06304627
1927;0.21369318;0.24243281;0.03824805;1.99479486;0.00035933;115.85955647
1928;0.29984920;0.31516604;0.04851062;1.33871985;0.00045282;83.75016511
1929;0.28450420;0.29547172;0.04447652;0.93675654;0.00041274;60.63180384
1930;0.33613903;0.35202126;0.05185521;0.69594149;0.00047829;46.02892265
1931;0.28065517;0.30343518;0.04382232;0.54085230;0.00040189;36.05606014
1932;0.21350779;0.23745295;0.03362561;0.45335311;0.00030647;29.32272312
1933;0.12559844;0.14229822;0.01975649;0.40614016;0.00017885;24.85175936
1934;0.09812454;0.11147182;0.01516586;0.37669373;0.00013625;22.05191415
1935;0.07273002;0.08252572;0.01100742;0.36231302;0.00009812;20.18639089
1936;0.06149189;0.06940301;0.00907976;0.35196366;0.00008028;18.99583626
1937;0.04982570;0.05586655;0.00717411;0.34342005;0.00006291;18.18954492
1938;0.05197123;0.05781926;0.00729292;0.33450398;0.00006342;17.68421781
1939;0.05370672;0.05937393;0.00736188;0.34584806;0.00006348;17.53535848
1940;0.23551433;0.25886833;0.03157440;0.46393031;0.00026998;22.48997591
1941;0.41287643;0.46261928;0.05567129;0.73316118;0.00047255;35.91976912
1942;0.53848764;0.62574025;0.07450072;1.02052394;0.00062846;51.50935906
1943;0.88152658;1.07112827;0.12643627;1.45045483;0.00106080;75.63797383
1944;0.79997947;1.05996617;0.12469929;1.80808676;0.00104314;97.08013550
1945;0.91889620;1.28693812;0.15085359;2.12462211;0.00125793;117.89755631
1946;1.36931951;2.04311859;0.23921890;2.60135660;0.00199086;146.29938690
1947;0.83880785;1.43990288;0.16984286;2.68978765;0.00141686;158.22305665
1948;1.35901739;2.35830274;0.27816565;2.83672716;0.00231782;171.46531634
1949;0.90992111;1.81503889;0.21636147;2.63693022;0.00181057;164.24620254
1950;0.39558486;0.81568496;0.09759187;1.78723856;0.00081758;121.81480488
1951;0.44125024;0.86838553;0.10301774;1.15496015;0.00085877;87.21891621
1952;0.43585875;0.87396296;0.10288590;0.80755079;0.00085361;64.14876265
1953;0.39108890;0.82025945;0.09585649;0.61157347;0.00079147;48.26885890
1954;0.33044106;0.72731138;0.08434671;0.50107843;0.00069283;37.85373306
1955;0.19456999;0.44548846;0.05123504;0.44005639;0.00041841;31.51429999
1956;0.11949227;0.27423110;0.03119290;0.41396449;0.00025284;28.25591223
1957;0.14429909;0.32535191;0.03655366;0.40218326;0.00029378;26.77857406
1958;0.14406351;0.32208277;0.03578205;0.39726508;0.00028521;26.06622926
1959;0.13256948;0.29414161;0.03232769;0.40393812;0.00025553;26.43543360
1960;0.10066043;0.22098420;0.02403155;0.41326075;0.00018832;27.10313979
1961;0.10411754;0.22438609;0.02413787;0.42957931;0.00018744;27.97697034
1962;0.09622261;0.20374860;0.02169072;0.44257263;0.00016688;29.12336868
1963;0.07563577;0.15709251;0.01655440;0.45310161;0.00012616;31.13794271
1964;0.52116181;1.05719325;0.11027994;0.61166006;0.00083222;38.81393039
1965;1.17400900;2.55676762;0.26633537;1.11765750;0.00199843;67.15824378
1966;0.82436572;2.24041199;0.23637115;1.52924414;0.00177574;92.10759417
1967;1.20447949;3.62526385;0.38617014;2.05376472;0.00290029;122.42074308
1968;2.02117544;13.86489459;1.51121520;3.85315144;0.01142280;202.19191793
1969;1.14115743;6.31843208;0.79229697;4.66061943;0.00635491;241.02303809
1970;0.95850202;3.96462744;0.52741580;4.77659534;0.00434618;248.23354580
1971;0.78745876;2.36584502;0.32399506;4.23494292;0.00270850;226.04710969
1972;0.34667972;0.82002841;0.11302124;3.27072441;0.00094879;183.02950983
1973;0.26843024;0.50435320;0.06847286;2.49739866;0.00057109;144.83943618
1974;0.15262415;0.24992780;0.03330802;1.85323366;0.00027538;110.95748842
1975;0.10697069;0.15901076;0.02075863;1.40739239;0.00016984;85.88151361
1976;0.10058134;0.14002838;0.01791294;1.12781815;0.00014497;68.33971676
1977;0.08877199;0.11830041;0.01484745;0.92433924;0.00011885;56.82214274
1978;0.09443513;0.12196765;0.01503512;0.84089752;0.00011904;49.69234215
1979;0.07828536;0.09870454;0.01196651;0.77463024;0.00009372;43.80642902
1980;0.06202706;0.07648775;0.00912841;0.71946955;0.00007072;40.83932916
1981;0.06470176;0.07813000;0.00918690;0.68878076;0.00007041;38.56384922
1982;0.04481292;0.05314301;0.00616288;0.65643302;0.00004672;37.08507219
1983;0.04603853;0.05358292;0.00613241;0.64948962;0.00004599;35.86027918
1984;0.04802361;0.05493509;0.00620998;0.64493211;0.00004607;35.56761509
1985;0.05030425;0.05663362;0.00632832;0.64120912;0.00004645;35.21786435
1986;0.02572872;0.02854570;0.00315529;0.61775944;0.00002291;35.51999131
1987;0.02726373;0.02976673;0.00325591;0.62962679;0.00002339;36.02684649
1988;0.86638117;0.93142273;0.10087846;0.88077460;0.00071665;48.93793097
1989;0.95371429;1.10913666;0.11998300;1.16365436;0.00084655;64.75564059
1990;1.54504841;1.95279691;0.21136924;1.54042020;0.00148219;85.70546068
1991;2.37953155;3.54477795;0.38688793;2.12736153;0.00270658;115.52778737
1992;2.39649503;5.02225961;0.56094980;2.87100027;0.00394400;150.47898929
1993;2.27300449;10.50173645;1.21822307;4.34789768;0.00867296;208.64640617
1994;1.33809449;10.20563156;1.30920213;5.80347883;0.00971775;261.97723668
1995;1.74310523;5.52062080;0.79096484;6.18515111;0.00616115;276.71060951
1996;1.48936502;4.09432585;0.61933298;5.86845089;0.00495019;265.65634380
1997;0.93202625;2.11375038;0.33103598;4.83185812;0.00269459;227.91881065
1998;0.35796747;0.64093404;0.10080150;3.41700126;0.00082414;170.55736990
1999;0.22300167;0.32214940;0.04975547;2.36832713;0.00040402;124.77260223
2000;0.22387899;0.28577528;0.04319427;1.73089076;0.00034750;93.65800446
2001;0.25905533;0.31017228;0.04592533;1.34708382;0.00036599;73.51858506
2002;0.31314866;0.36459113;0.05297649;1.16819180;0.00041829;60.47013771
2003;0.33842330;0.39158884;0.05595508;1.01858136;0.00043793;51.50981929
2004;0.37620219;0.43816392;0.06166805;0.92125453;0.00047851;46.13969323
2005;0.29684624;0.35213722;0.04889681;0.85949532;0.00037630;41.98456112
2006;0.26184053;0.31267269;0.04282661;0.82341915;0.00032669;39.44702103
2007;0.20306107;0.24298245;0.03283973;0.81971170;0.00024822;38.46174974
2008;0.19279841;0.22891694;0.03052565;0.82864942;0.00022851;38.40113214
2009;0.21862752;0.25717579;0.03385330;0.82980633;0.00025092;38.40606300
2010;0.19981083;0.23397437;0.03043200;0.87002199;0.00022332;39.40350726
2011;0.43998311;0.51053262;0.06563073;1.00599999;0.00047669;43.06393197
2012;3.39446962;4.02581815;0.51333540;2.11381326;0.00369497;81.33552364
2013;3.00850893;7.95600162;1.04668026;3.95951110;0.00761104;142.94851608
2014;1.27570677;8.65301532;1.23502311;6.10850313;0.00929162;213.76662282
2015;1.90118696;16.54938184;2.61140427;9.81436727;0.02053518;320.77328453
2016;2.96321422;11.45310226;2.39792625;13.02366320;0.02120889;416.54299897
2017;3.87390917;8.43486903;2.10438536;15.10178538;0.02102485;484.14470597
2018;4.46536486;6.62702265;1.82924967;15.71580202;0.02060878;513.68020894
2019;4.64766170;4.74031039;1.34154369;14.84441055;0.01698242;502.67901438
2020;4.41310591;3.31541572;0.87083240;12.41869075;0.01207343;445.13206162
2021;3.42825237;1.69108745;0.38588696;8.99507859;0.00566502;343.81200435
2022;0.74364241;0.52784748;0.10034136;5.36596260;0.00149541;226.65529263
2023;0.36631584;0.24003771;0.03807312;3.24258898;0.00056057;145.77370534
2024;0.40378353;0.26596830;0.03627802;2.38976420;0.00052415;104.74007802
2025;0.43613655;0.30323709;0.03660488;1.98113679;0.00051851;81.54066373
2026;0.57488590;0.42750474;0.04665397;1.80313844;0.00064760;68.12473613
2027;0.53931251;0.43664237;0.04384583;1.69480760;0.00059672;62.18597049
2028;0.46022746;0.40070993;0.03747693;1.63575783;0.00049987;56.65932225
2029;0.31406340;0.28863052;0.02537234;1.60974802;0.00033146;54.05537550
2030;0.24824926;0.23440200;0.01948900;1.63559781;0.00024909;54.77028422
2031;0.22496792;0.21530475;0.01702866;1.75187469;0.00021278;56.33977385
2032;0.20070200;0.19288840;0.01458350;1.83318503;0.00017804;56.19955950
2033;0.17225952;0.16521699;0.01199082;1.90152032;0.00014292;58.18417939
2034;0.14210029;0.13533437;0.00946295;1.93424555;0.00011005;60.72674393
2035;0.47976872;0.45240050;0.03057771;2.30572762;0.00034671;69.91313833
2036;4.07347361;3.89103100;0.25572341;3.91421008;0.00282949;117.33619979
2037;6.12858711;10.63265508;0.70074372;6.74722878;0.00767477;191.49602417
2038;2.20180131;20.18676502;1.41663692;11.11114457;0.01580660;293.77015416
2039;3.56489402;18.13024810;1.51312473;14.19167775;0.01809362;360.70599251
2040;4.50960537;13.66089355;1.36470920;16.30279365;0.01773237;404.48589904
2041;5.16530430;13.10315577;1.49014831;18.47568737;0.02096723;447.35441822
2042;5.84416785;11.10021461;1.44289140;20.03202317;0.02244427;481.86156984
2043;6.33591148;7.29061436;1.03752837;18.81340691;0.01800256;467.62095339
2044;5.98383883;4.35938444;0.59963301;14.95706605;0.01124612;394.72213247
2045;4.82266441;2.76727209;0.33671778;10.66428866;0.00651896;296.59389962
2046;1.28105771;1.10184842;0.11627570;6.13725694;0.00225157;188.92379383
2047;0.92839551;0.77047785;0.07025577;3.87067557;0.00132342;126.03057993
2048;0.98549992;0.86108931;0.06973389;3.08379868;0.00126991;93.19440684
2049;0.99044985;0.95067234;0.07020904;2.72535808;0.00123560;76.66948412
2050;1.00763074;1.06692607;0.07324747;2.52914000;0.00124575;69.62989130
2051;0.76696565;0.89534428;0.05800565;2.45685526;0.00095391;64.95751098
2052;0.83604609;1.02218188;0.06302846;2.44224322;0.00100122;63.70917439
2053;0.75794340;0.97426296;0.05775236;2.42111409;0.00088716;63.24661156
2054;0.72890521;0.96638473;0.05541513;2.41972892;0.00082325;63.22645904
2055;0.65449700;0.88659364;0.04944588;2.43125660;0.00071059;63.74945374
2056;0.65382890;0.89121584;0.04852222;2.49012742;0.00067440;64.68295688
2057;0.66560651;0.90862007;0.04848058;2.53001255;0.00065173;65.54979979
2058;0.63881372;0.87189805;0.04574653;2.58196916;0.00059483;66.69551964
2059;1.11764796;1.51479922;0.07836234;2.70710119;0.00098545;66.75816766
2060;6.06054504;8.60483826;0.44213145;5.52371796;0.00539105;118.45813134
2061;2.76043048;9.03981203;0.48726727;8.36684057;0.00591512;169.78052868
2062;3.08807167;23.32791231;1.32326521;13.74917560;0.01603942;259.25098364
2063;4.76658467;21.67304798;1.49236884;19.17425778;0.01924215;348.14934144
2064;6.56909359;19.35654303;1.65879941;24.71472210;0.02321954;438.00960617
2065;8.40340474;14.06894808;1.53274869;27.01575232;0.02392174;485.98523626
2066;9.17488772;8.64484819;1.11591500;27.24142099;0.01951378;501.75869067
2067;9.27875462;4.63250013;0.61022408;23.66808197;0.01159881;456.26596674
2068;8.13346299;2.71726461;0.32263795;17.97620183;0.00632141;366.40924201
2069;3.11373909;1.51469862;0.15705140;12.68019269;0.00306406;272.00272774
2070;1.54489300;0.72002752;0.06543620;8.18203601;0.00124515;183.46656140
2071;1.09943659;0.50302584;0.04072720;5.64631022;0.00074718;129.63184850
2072;1.18148324;0.55512528;0.04095371;4.53313651;0.00072264;97.62121562
2073;1.28357270;0.63892792;0.04382548;3.98844849;0.00074432;79.95228568
2074;1.73882347;0.92768830;0.06008632;3.71407985;0.00098345;69.57503430
2075;2.03342065;1.20254583;0.07459354;3.48593836;0.00117973;63.15779796
2076;1.84629310;1.23891559;0.07440583;3.37580006;0.00113991;57.99306799
2077;1.65595723;1.23676347;0.07236905;3.31270736;0.00107515;55.58190522
2078;1.68361939;1.36998405;0.07846318;3.30258570;0.00113116;54.22036994
2079;1.40208246;1.24111170;0.06991648;3.25238457;0.00097924;52.90368661
2080;1.10016980;1.02714922;0.05701110;3.22584034;0.00077550;52.06559291
2081;1.02774780;0.97875242;0.05356662;3.30896598;0.00070718;52.62696237
2082;0.75023820;0.71953891;0.03890877;3.31778386;0.00049853;52.36637385
2083;1.66434655;1.56443466;0.08359622;3.46327365;0.00103863;51.63143680
2084;6.32458259;6.29194646;0.33508269;6.55065489;0.00405126;90.28996181
2085;5.83440308;13.03039795;0.71782836;11.09297681;0.00860047;149.44364696
2086;4.17269986;27.81227536;1.67908687;18.97759479;0.02049576;252.40486807
2087;7.01240072;23.81821780;1.89414630;26.21259772;0.02542391;353.93317611
2088;9.57756269;17.26137808;1.90285693;32.73040482;0.02904093;448.65172864
2089;11.87791837;11.19560967;1.67228843;36.09154963;0.02979317;517.30486354
2090;13.06566881;7.46740534;1.31229046;35.28169189;0.02746729;540.10496923
2091;12.80238989;5.42998078;0.93855325;32.35516132;0.02268530;528.17144693
2092;11.81105480;4.16312223;0.62710564;26.61076686;0.01687710;467.96825397
2093;9.81196774;2.65726367;0.33266322;19.51367484;0.00954398;368.75334940
2094;2.71390558;0.77326267;0.07898872;10.34418039;0.00229455;228.57050949
2095;1.43412024;0.44210633;0.03687670;6.10333238;0.00103405;143.48428061
2096;1.52663271;0.51386565;0.03679240;4.40295607;0.00098665;98.77975502
2097;1.12318029;0.42971293;0.02751918;3.66715375;0.00070534;73.17607209
2098;0.98954582;0.41472831;0.02436231;3.26402952;0.00059621;59.55942087
2099;1.00442527;0.45352199;0.02490801;3.04523916;0.00058237;52.21371801
2100;0.88641301;0.42870279;0.02233390;2.90147088;0.00049949;47.75486959
2101;0.90816871;0.46293573;0.02311493;2.75167064;0.00049489;45.40937623
2102;0.79822135;0.42803693;0.02065539;2.74766871;0.00042393;43.84534998
2103;0.73892548;0.41071732;0.01926369;2.59069426;0.00037927;42.78542497
2104;0.56971430;0.32680108;0.01496835;2.54729728;0.00028289;41.23827053
2105;0.62636472;0.36553907;0.01640314;2.54838570;0.00029763;41.54175302
2106;0.92235398;0.54840904;0.02420285;2.67006471;0.00042193;43.02071960
2107;2.84607395;1.74783161;0.07620103;3.38213836;0.00127783;53.34396839
2108;11.73493977;8.29509606;0.36163489;7.53504714;0.00586486;108.32578262
2109;3.66564630;17.36387001;0.80097232;13.18046439;0.01291490;191.37352978
2110;5.23371419;23.29536703;1.24780214;19.78354375;0.02089702;292.29097887
2111;7.75232510;21.10167251;1.47262217;26.29561709;0.02697020;400.55972505
2112;10.21532439;14.81093330;1.43186478;30.19006527;0.02991511;483.06084799
2113;11.67858206;10.16861654;1.27897778;31.66776735;0.03118321;537.62696274
2114;12.24298634;7.17632131;1.01800854;30.46332154;0.02926709;554.42676845
2115;11.80943668;5.26098865;0.71070849;26.00791720;0.02373007;517.47579122
2116;10.15697674;3.87352221;0.44411735;20.30303643;0.01649064;440.19911733
2117;8.02072253;2.33836585;0.21873673;13.70023072;0.00855325;328.67281916
2118;1.91054982;0.72372119;0.05495143;6.54742375;0.00213974;194.83793482
2119;0.76106010;0.31803342;0.01993153;3.40260114;0.00074060;114.45618441
2120;0.78628850;0.35862742;0.01947662;2.49763353;0.00068382;75.41886783
2121;0.71430544;0.36308827;0.01778235;2.05120156;0.00058966;56.37022681
2122;0.85253969;0.47763271;0.02165215;1.83884711;0.00067844;44.42951530
2123;0.67311206;0.41861611;0.01791514;1.69729008;0.00053151;38.26681833
2124;0.49353034;0.33108624;0.01353763;1.65853932;0.00038065;35.19463621
2125;0.44840682;0.31531826;0.01242475;1.66275998;0.00033144;33.78858060
2126;0.35720902;0.26018482;0.00995414;1.68512266;0.00025217;33.94743038
2127;0.33175126;0.24664806;0.00920853;1.72822104;0.00022169;35.08307128
2128;0.27903721;0.21031608;0.00769740;1.72655303;0.00017627;36.02735528
2129;0.25568329;0.19420706;0.00699212;1.82905614;0.00015239;37.95137909
2130;0.26000236;0.19780350;0.00702726;1.78017990;0.00014582;39.53625050
2131;1.48216964;1.13187417;0.03979047;2.85010128;0.00078645;56.95204313
2132;9.26310219;7.51072466;0.26378600;6.62556554;0.00498643;123.63311844
2133;5.04921343;17.23476051;0.63638127;11.03591099;0.01180094;209.67072496
2134;4.65561963;23.35718132;0.99057942;15.33131648;0.01878674;299.15332453
2135;6.40489821;23.72186177;1.26977676;20.24184596;0.02575210;394.69375005
2136;8.38647065;18.49222356;1.35901184;24.20962254;0.03090661;478.08872827
2137;9.98024658;12.01700693;1.20910468;25.41118327;0.03204157;523.88316323
2138;10.46729327;8.04954075;0.94586020;23.52165463;0.02951032;525.47048385
2139;9.72677832;6.03648685;0.68468171;20.99315951;0.02467156;497.27438628
2140;8.73840340;4.53863966;0.44642469;16.70577367;0.01787716;426.69275583
2141;7.02785431;2.62585355;0.21466712;10.66575745;0.00907162;311.44232562
2142;2.36298285;1.13807133;0.07589207;4.97685821;0.00318109;179.11304195
2143;0.93859280;0.58265164;0.03240532;2.37241773;0.00129457;98.48122707
2144;1.06701161;0.76686983;0.03715448;2.03690157;0.00139649;65.89953603
2145;0.82262571;0.69428451;0.03056979;1.61983885;0.00108179;49.30180588
2146;0.63253699;0.60311895;0.02471194;1.61825757;0.00082285;41.53967294
2147;0.54263889;0.55280058;0.02142413;1.56313443;0.00067143;40.09539036
2148;0.60420561;0.64175736;0.02381930;1.51620416;0.00070348;36.93184797
2149;0.76199594;0.84861205;0.03049342;1.43456008;0.00085083;35.41087599
2150;0.82799792;0.99012977;0.03475938;1.46896844;0.00091844;34.88790319
2151;0.56945154;0.73200607;0.02526878;1.50802891;0.00063349;35.50306249
2152;0.41170956;0.54157517;0.01841049;1.58171274;0.00043764;37.96730459
2153;0.64272065;0.83944911;0.02814962;1.70520991;0.00063434;39.62986595
2154;0.55236698;0.73419473;0.02442061;1.45399785;0.00052269;43.83130264
2155;1.30003253;1.76226800;0.05822441;1.79383948;0.00118354;41.85976562
2156;6.43622392;10.21143236;0.33842516;3.97682479;0.00656288;87.03468771
2157;1.89988066;16.06617232;0.57057642;6.55492061;0.01090368;151.30262193
2158;3.02360248;25.54116423;1.02413693;10.37527140;0.01980326;245.06787889
