t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
2330,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.94702599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8187.21027993,NA,NA
2330,1,MS,roots,0.66871499,138.08857424,8.68890396,2.72687237,1.83849849,11.04631039,0.27747910,0.00312702,NA,1.31099272,1.35161524,NA,NA,NA,1.43927756,23.09295754,1.05877080,NA,0.15596945,NA,NA,232.64980484,14.07895730,690.44287119,3.40457238,NA,9.29131460,5.53145063,0.00187240,0.62536437,3.59581908,NA,0.00000000,0.04205001,0.00000000,NA,NA,4623.85947573,67.05873887,4.10188551
2331,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.75010015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8574.87477031,NA,NA
2331,1,MS,roots,0.67357228,126.55152417,8.61774232,2.33108170,1.19769206,10.81478590,0.21915114,0.00313645,NA,1.36128557,1.35128510,NA,NA,NA,1.45443151,23.26069612,1.09608219,NA,0.17039268,NA,NA,232.42083167,12.52620853,632.75762084,3.40374082,NA,8.38876915,4.43612877,0.00188600,0.62725038,3.98020171,NA,0.00000000,0.03601531,0.00000000,NA,NA,4844.19794925,67.54582839,4.16700219
2332,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.00417867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8901.29554216,NA,NA
2332,1,MS,roots,0.67092924,110.32619338,7.71783991,1.99569592,0.74291632,10.50195207,0.16029494,0.00314584,NA,1.42077934,1.33316012,NA,NA,NA,1.45241329,23.16942308,1.14056950,NA,0.19309098,NA,NA,232.00374830,10.65944063,551.63096692,3.35808596,NA,7.30075654,3.80728568,0.00187860,0.62912898,4.63939935,NA,0.00000000,0.02785587,0.00000000,NA,NA,5024.89151612,67.28078418,4.20635276
2333,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.29157958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9128.83694520,NA,NA
2333,1,MS,roots,0.66495428,78.93198076,6.63580226,1.41981363,0.38916298,10.16220640,0.08357153,0.00315515,NA,1.49504557,1.30046382,NA,NA,NA,1.44135415,22.96308778,1.19664734,NA,0.23000260,NA,NA,230.79718990,7.53501223,394.65990380,3.27572750,NA,5.42924385,3.55125395,0.00186187,0.63099085,5.77325179,NA,0.00000000,0.01700189,0.00000000,NA,NA,5127.83430415,66.68161513,4.23686354
2334,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.13511797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9202.54229431,NA,NA
2334,1,MS,roots,0.65978596,41.62159489,4.40068363,0.59187380,0.12160091,9.84646907,0.02951486,0.00316439,NA,1.57938352,1.25944587,NA,NA,NA,1.42310072,22.78460840,1.26046181,NA,0.28561072,NA,NA,229.67081585,3.98315177,208.10797446,3.17240774,NA,3.64308385,3.59265374,0.00184740,0.63283825,7.60478085,NA,0.00000000,0.00569556,0.00000000,NA,NA,5137.44536210,66.16333582,4.26193010
2335,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.48245359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9160.86690601,NA,NA
2335,1,MS,roots,0.65294377,22.68369789,0.77420238,0.21877977,0.03452091,9.53006950,0.01957968,0.00317353,NA,1.63687535,1.21322602,NA,NA,NA,1.40215349,22.54832469,1.30258133,NA,0.34072717,NA,NA,231.08287077,2.18498680,113.41848944,3.05598493,NA,4.40219500,3.75640064,0.00182824,0.63466649,9.66407258,NA,0.00000000,0.00159826,0.00000000,NA,NA,5100.08607825,65.47720077,4.25225486
2336,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.00803944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9079.79971329,NA,NA
2336,1,MS,roots,0.65305535,19.08077332,0.72384972,0.20731679,0.02691489,9.29914085,0.01899572,0.00318267,NA,1.68420125,1.17719083,NA,NA,NA,1.40606758,22.55217825,1.33639169,NA,0.38962518,NA,NA,232.36478592,1.84936321,95.40386661,2.96521621,NA,5.03105480,3.96203061,0.00182855,0.63649505,11.61497432,NA,0.00000000,0.00119180,0.00000000,NA,NA,5053.58153078,65.48839096,4.26745966
2337,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.99570940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8991.07584322,NA,NA
2337,1,MS,roots,0.65418541,18.37960035,0.74689404,0.22022730,0.02509096,9.08411976,0.02063914,0.00319183,NA,1.72018897,1.14323574,NA,NA,NA,1.41048864,22.59120293,1.36103067,NA,0.43175024,NA,NA,233.60843143,1.78863534,91.89800175,2.87968700,NA,5.62051489,4.19922402,0.00183172,0.63832677,13.44532295,NA,0.00000000,0.00105337,0.00000000,NA,NA,5005.19091627,65.60171322,4.27391334
2338,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.76175717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8898.42603662,NA,NA
2338,1,MS,roots,0.65327539,17.25026680,0.83325274,0.25060537,0.02614175,8.85369140,0.02115093,0.00320098,NA,1.74362458,1.10734076,NA,NA,NA,1.41178961,22.55977675,1.37563120,NA,0.46651969,NA,NA,234.71555378,1.68425105,86.25133398,2.78927143,NA,6.07436185,4.46037368,0.00182917,0.64015594,15.14011759,NA,0.00000000,0.00103549,0.00000000,NA,NA,4954.12645340,65.51045597,4.26275495
2339,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.66764462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8805.13228027,NA,NA
2339,1,MS,roots,0.65342954,16.64503398,0.81143445,0.25180607,0.02477734,8.63922108,0.02217566,0.00321012,NA,1.76382071,1.07357827,NA,NA,NA,1.41357723,22.56510006,1.38759908,NA,0.49718510,NA,NA,235.82484865,1.63203614,83.22516990,2.70422739,NA,6.53022718,4.74482424,0.00182960,0.64198554,16.73635963,NA,0.00000000,0.00092398,0.00000000,NA,NA,4901.58447634,65.52591411,4.25097621
2340,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.52358482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8710.74920773,NA,NA
2340,1,MS,roots,0.65555396,16.78568327,0.58468892,0.18508006,0.01752529,8.44775302,0.02505029,0.00321930,NA,1.78492066,1.04295500,NA,NA,NA,1.41796747,22.63846335,1.40019501,NA,0.52643706,NA,NA,237.18693938,1.65263659,83.92841637,2.62709068,NA,7.23676396,5.05698185,0.00183555,0.64382109,18.31003441,NA,0.00000000,0.00061436,0.00000000,NA,NA,4849.20673603,65.73895090,4.24584313
2341,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.14314537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8614.70389411,NA,NA
2341,1,MS,roots,0.65878784,17.13186725,0.53575204,0.16569835,0.01528505,8.26960802,0.02866234,0.00322853,NA,1.80563375,1.01426765,NA,NA,NA,1.42531209,22.75013997,1.41239692,NA,0.55345818,NA,NA,238.63517265,1.69179917,85.65933627,2.55483035,NA,8.02620940,5.39067528,0.00184461,0.64566570,19.81887471,NA,0.00000000,0.00050276,0.00000000,NA,NA,4797.37377620,66.06324428,4.24521349
2342,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.71316554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8518.68206429,NA,NA
2342,1,MS,roots,0.66292672,17.05726284,0.59319103,0.17740244,0.01611648,8.10200209,0.03150681,0.00323781,NA,1.82598390,0.98702177,NA,NA,NA,1.43425882,22.89306956,1.42422072,NA,0.57809905,NA,NA,240.03624839,1.68910213,85.28631422,2.48620094,NA,8.76435841,5.74144019,0.00185619,0.64752189,21.23585467,NA,0.00000000,0.00049729,0.00000000,NA,NA,4744.87799414,66.47829197,4.24726450
2343,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.00458202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8418.18371114,NA,NA
2343,1,MS,roots,0.66888513,17.72277395,1.89734308,0.55300729,0.04993769,7.95273942,0.03115376,0.00324717,NA,1.84603152,0.96230558,NA,NA,NA,1.44533004,23.09883312,1.43570474,NA,0.59569223,NA,NA,240.19099373,1.75797093,88.61386973,2.42394352,NA,8.25021862,6.07360745,0.00187288,0.64939477,22.20217662,NA,0.00000000,0.00144673,0.00000000,NA,NA,4693.39057758,67.07580072,4.25366713
2344,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.64840238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8318.74809365,NA,NA
2344,1,MS,roots,0.67834241,17.07113282,2.54307698,0.82853154,0.07570188,7.83362970,0.02598679,0.00325667,NA,1.87056654,0.94109492,NA,NA,NA,1.45323465,23.42542466,1.45054367,NA,0.60982039,NA,NA,239.68091920,1.69965832,85.35566408,2.37051617,NA,7.06180168,6.39204904,0.00189936,0.65129413,22.82655231,NA,0.00000000,0.00207320,0.00000000,NA,NA,4639.00964543,68.02417717,4.26489611
2345,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.43952844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8218.53791440,NA,NA
2345,1,MS,roots,0.68858248,17.14819900,2.03402541,0.80945988,0.07570797,7.71964898,0.02394740,0.00326631,NA,1.89635239,0.92051202,NA,NA,NA,1.45789521,23.77904819,1.46619908,NA,0.62363487,NA,NA,239.70858132,1.71553735,85.74099502,2.31867008,NA,6.40088132,6.72098881,0.00192803,0.65322216,23.40427954,NA,0.00000000,0.00197007,0.00000000,NA,NA,4583.52783852,69.05105074,4.27475962
2346,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.53729025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8115.37784758,NA,NA
2346,1,MS,roots,0.70012751,17.48173245,2.01891133,0.92095355,0.08833282,7.61438311,0.02239211,0.00327611,NA,1.92366751,0.90101771,NA,NA,NA,1.46724949,24.17773677,1.48286809,NA,0.63552836,NA,NA,239.80695406,1.77218913,87.40866226,2.26956603,NA,5.79912655,7.04715504,0.00196036,0.65518252,23.80693597,NA,0.00000000,0.00218610,0.00000000,NA,NA,4527.43402885,70.20878696,4.29193470
2347,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.30110979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8018.11139409,NA,NA
2347,1,MS,roots,0.71159214,18.81304459,2.59723448,1.35040735,0.13351239,7.50674748,0.01988011,0.00328607,NA,1.94783552,0.88155471,NA,NA,NA,1.47681095,24.57364847,1.49694579,NA,0.63968733,NA,NA,239.44652299,1.92751382,94.06522294,2.22054084,NA,4.72710334,7.33445424,0.00199246,0.65717498,23.71785234,NA,0.00000000,0.00315129,0.00000000,NA,NA,4473.37545656,71.35845951,4.30620118
2348,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.49785142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7957.46788993,NA,NA
2348,1,MS,roots,0.72349077,28.18260328,3.62833036,2.38829313,0.24667580,7.40184710,0.02077419,0.00329620,NA,1.96589243,0.86483042,NA,NA,NA,1.48534257,24.98454799,1.50617997,NA,0.62621303,NA,NA,238.71762442,2.91297292,140.91301642,2.17841416,NA,3.27471400,7.50431309,0.00202577,0.65920075,22.52728932,NA,0.00000000,0.00559422,0.00000000,NA,NA,4442.52967198,72.55165460,4.31606542
2349,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.26384431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7934.12720701,NA,NA
2349,1,MS,roots,0.73170543,36.16891429,2.42729589,2.38913848,0.26582131,7.26476671,0.02915474,0.00330644,NA,1.97489541,0.84643837,NA,NA,NA,1.48761555,25.26822736,1.50838963,NA,0.60807707,NA,NA,239.74706444,3.74410742,180.84457145,2.13208658,NA,3.57244859,7.64491157,0.00204878,0.66124952,21.28383923,NA,0.00000000,0.00589196,0.00000000,NA,NA,4431.92310123,73.37542007,4.30894933
2350,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.01019739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7931.82583626,NA,NA
2350,1,MS,roots,0.73311460,40.55221866,2.83933400,2.46928501,0.29623760,7.07754275,0.03434518,0.00331671,NA,1.96757000,0.82342975,NA,NA,NA,1.49255773,25.31689074,1.49814392,NA,0.58200848,NA,NA,240.66228055,4.19258915,202.76109328,2.07413034,NA,3.75455010,7.73905787,0.00205272,0.66330225,19.90318267,NA,0.00000000,0.00644538,0.00000000,NA,NA,4433.09151778,73.51673176,4.28355748
2351,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.19735596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8028.07620230,NA,NA
2351,1,MS,roots,0.73494950,66.27186587,3.01960060,5.99781867,0.77894243,6.89788955,0.08019820,0.00332700,NA,1.91624521,0.80766959,NA,NA,NA,1.50167651,25.38025616,1.45455161,NA,0.48150176,NA,NA,243.09178861,6.77725577,331.35932933,2.03443221,NA,5.44910866,7.31375444,0.00205786,0.66536010,14.96696038,NA,0.00000000,0.01674165,0.00000000,NA,NA,4502.87664876,73.70073612,4.22559130
2352,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.66529466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8150.71850508,NA,NA
2352,1,MS,roots,0.73385187,67.31663627,4.71525680,3.94876374,0.64448733,6.69056926,0.08002014,0.00333727,NA,1.86168404,0.78860984,NA,NA,NA,1.51533050,25.34235118,1.40878557,NA,0.41032495,NA,NA,243.81644501,6.79983841,336.58318136,1.98642276,NA,5.43991319,6.96515187,0.00205479,0.66741489,12.06170435,NA,0.00000000,0.01465734,0.00000000,NA,NA,4576.30596164,73.59066534,4.16562438
2353,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.03189555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8271.99462068,NA,NA
2353,1,MS,roots,0.73004119,65.58323804,4.70987200,2.95099843,0.56916391,6.46831910,0.07417356,0.00334749,NA,1.80557664,0.76708492,NA,NA,NA,1.51451117,25.21075574,1.36215569,NA,0.35665457,NA,NA,244.36150055,6.54215010,327.91619018,1.93220382,NA,5.25492755,6.65086571,0.00204412,0.66945900,10.13023243,NA,0.00000000,0.01359214,0.00000000,NA,NA,4646.33425387,73.20853048,4.08717272
2354,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.48404295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8377.96325222,NA,NA
2354,1,MS,roots,0.72344488,60.39693072,4.53148267,2.05884737,0.45147051,6.23393962,0.06240249,0.00335762,NA,1.75893582,0.74274909,NA,NA,NA,1.50822680,24.98296309,1.32296609,NA,0.32307302,NA,NA,244.69024780,5.96489145,301.98465358,1.87090450,NA,4.86022992,6.42572493,0.00202565,0.67148465,9.05826636,NA,0.00000000,0.01129100,0.00000000,NA,NA,4704.02630783,72.54705227,4.00991171
2355,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.75617497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8408.83789281,NA,NA
2355,1,MS,roots,0.71473844,40.87437852,3.86711224,0.93888700,0.22245227,5.99465016,0.03338464,0.00336763,NA,1.74243610,0.71369828,NA,NA,NA,1.49498384,24.68230085,1.30666167,NA,0.31843944,NA,NA,244.39244792,4.02860700,204.37189261,1.79772867,NA,3.84769160,6.41777446,0.00200127,0.67348592,9.05389492,NA,0.00000000,0.00575832,0.00000000,NA,NA,4710.90896040,71.67397093,3.95111822
2356,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.18974318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8373.25951193,NA,NA
2356,1,MS,roots,0.70351427,26.74563408,1.17337666,0.37542514,0.08888302,5.75399630,0.02634751,0.00337748,NA,1.73808497,0.68190280,NA,NA,NA,1.47339611,24.29469288,1.29959761,NA,0.32630369,NA,NA,245.86011421,2.63822256,133.72817041,1.71763930,NA,4.61184361,6.54644921,0.00196984,0.67545576,9.53428031,NA,0.00000000,0.00230364,0.00000000,NA,NA,4681.53090682,70.54841126,3.89338388
2357,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.14290365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8308.01485512,NA,NA
2357,1,MS,roots,0.69170916,22.17669773,0.70258053,0.18986309,0.04354165,5.52219760,0.02655367,0.00338716,NA,1.73503648,0.65067636,NA,NA,NA,1.46165125,23.88702292,1.29360894,NA,0.33647334,NA,NA,247.49771924,2.19074449,110.88348866,1.63898328,NA,5.55773949,6.72572859,0.00193679,0.67739254,10.13131606,NA,0.00000000,0.00110632,0.00000000,NA,NA,4641.63030972,69.36459435,3.84736408
2358,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.79716511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8229.17152083,NA,NA
2358,1,MS,roots,0.67780780,19.19773702,0.58032902,0.13387020,0.02968273,5.28958320,0.02690521,0.00339665,NA,1.72558320,0.61925769,NA,NA,NA,1.44779928,23.40696275,1.28296626,NA,0.34458013,NA,NA,249.05862395,1.89893792,95.98868508,1.55984304,NA,6.44083639,6.92539014,0.00189786,0.67929041,10.70859920,NA,0.00000000,0.00073408,0.00000000,NA,NA,4595.74526589,67.97056636,3.79264017
2359,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.25432165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8130.65767515,NA,NA
2359,1,MS,roots,0.66583578,14.34813999,0.37844614,0.07797263,0.01684226,5.07849661,0.02281173,0.00340597,NA,1.71751922,0.58992562,NA,NA,NA,1.43521527,22.99352889,1.27347560,NA,0.35228379,NA,NA,250.49920947,1.42282437,71.74069994,1.48595874,NA,7.21558614,7.14410309,0.00186434,0.68115475,11.27120897,NA,0.00000000,0.00040452,0.00000000,NA,NA,4538.46449265,66.77001187,3.74266011
2360,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.52783282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8026.51067752,NA,NA
2360,1,MS,roots,0.65833577,13.32385758,0.34205850,0.06532909,0.01383026,4.90142403,0.02370069,0.00341519,NA,1.71567595,0.56475700,NA,NA,NA,1.42779298,22.73452847,1.26867560,NA,0.35997380,NA,NA,251.91022942,1.32406609,66.61928789,1.42256171,NA,7.96827032,7.37226875,0.00184334,0.68299809,11.78254653,NA,0.00000000,0.00032201,0.00000000,NA,NA,4479.53705088,66.01791066,3.70822593
2361,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.69647510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7920.96945686,NA,NA
2361,1,MS,roots,0.65351185,12.78020503,0.28288488,0.05062982,0.01058071,4.74558094,0.02530623,0.00342434,NA,1.71717545,0.54226199,NA,NA,NA,1.42363184,22.56794249,1.26639161,NA,0.36733410,NA,NA,253.34734368,1.27218852,63.90102515,1.36589923,NA,8.75187273,7.60981397,0.00182983,0.68482792,12.24992334,NA,0.00000000,0.00023872,0.00000000,NA,NA,4419.88891309,65.53416815,3.68306928
2362,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.83008767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7815.36978648,NA,NA
2362,1,MS,roots,0.64954389,12.55859472,0.30981533,0.05204559,0.01079869,4.60004153,0.02736396,0.00343343,NA,1.71863047,0.52119439,NA,NA,NA,1.42067328,22.43091571,1.26410752,NA,0.37351001,NA,NA,254.74564001,1.25202452,62.79297358,1.31283222,NA,9.50062517,7.85254173,0.00181872,0.68664664,12.66083561,NA,0.00000000,0.00023604,0.00000000,NA,NA,4360.27827495,65.13626142,3.66049814
2363,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.92016446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7710.62782473,NA,NA
2363,1,MS,roots,0.64509896,12.61458175,0.34174293,0.05428815,0.01124603,4.45752994,0.02999155,0.00344246,NA,1.71774522,0.50076177,NA,NA,NA,1.41681443,22.27741737,1.26014149,NA,0.37809429,NA,NA,256.11714859,1.25906641,63.07290876,1.26136465,NA,10.22703479,8.09910102,0.00180628,0.68845292,13.01727692,NA,0.00000000,0.00023822,0.00000000,NA,NA,4301.53699419,64.69052358,3.63532141
2364,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.01026331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7604.55063890,NA,NA
2364,1,MS,roots,0.64239901,12.02903702,0.35000277,0.05281697,0.01097581,4.32871394,0.03094317,0.00345146,NA,1.71909669,0.48201976,NA,NA,NA,1.41495727,22.18417909,1.25784657,NA,0.38226391,NA,NA,257.44361854,1.20226505,60.14518512,1.21415556,NA,10.91110573,8.34986154,0.00179872,0.69025164,13.32638201,NA,0.00000000,0.00022541,0.00000000,NA,NA,4241.64949991,64.41977257,3.61607372
2365,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.17384757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7499.97257337,NA,NA
2365,1,MS,roots,0.64426601,12.28672993,0.36350454,0.05242553,0.01097125,4.22592187,0.03409031,0.00346047,NA,1.72855086,0.46639050,NA,NA,NA,1.41897227,22.24865275,1.26146730,NA,0.38741844,NA,NA,258.78082516,1.23010150,61.43364966,1.17478714,NA,11.60404635,8.60520675,0.00180394,0.69205558,13.59091018,NA,0.00000000,0.00021855,0.00000000,NA,NA,4182.29591089,64.60699510,3.61391362
2366,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.37031105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7394.43063363,NA,NA
2366,1,MS,roots,0.64943358,12.42310018,0.38400684,0.05293562,0.01119456,4.14086239,0.03703599,0.00346957,NA,1.74372622,0.45284071,NA,NA,NA,1.42735530,22.42710635,1.26920711,NA,0.39310505,NA,NA,260.11681794,1.24635643,62.11550089,1.14065670,NA,12.29060555,8.86527663,0.00181841,0.69387399,13.81248062,NA,0.00000000,0.00021638,0.00000000,NA,NA,4122.67729897,65.12519956,3.62392222
2367,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.54102572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7289.67836281,NA,NA
2367,1,MS,roots,0.65459084,12.80870033,0.40877585,0.05391507,0.01155785,4.05727551,0.04092388,0.00347873,NA,1.75822953,0.43959931,NA,NA,NA,1.43563484,22.60520361,1.27639208,NA,0.39791479,NA,NA,261.46368879,1.28743683,64.04350167,1.10730306,NA,12.98288556,9.12933664,0.00183285,0.69570685,13.99172027,NA,0.00000000,0.00021685,0.00000000,NA,NA,4063.49307364,65.64236926,3.63346369
